Module,QuestionNo,Question,Correct Answer,Option A,Option B,Option C
12,970,The correct way to determine the state of charge of a nickel-cadmium battery is.,B,by checking the specific gravity of each cell.,by a complete discharge and a measured recharge.,by checking the voltage of each cell under load.
12,971,A DC generator will be connected to the busbar after the RCCO contacts close due to.,C,a differential voltage of 0.5 V battery voltage higher than generator.,increasing battery voltage.,increasing generator voltage.
12,972,Spillage of a lead acid electrolyte is detected by.,A,indicating paper that turns red.,indicating paper that turns blue.,litmus paper that turns black.
12,973,To restore electrolyte after spillage.,A,add a mixture of acid and water of the same s.g. as that in the battery.,add distilled water only.,add acid only.
12,974,"When a DC generator fails, the pilot will receive C149the following indications.",C,Rising voltage and current discharge with a red PFWL.,An audio bell and red PFWL.,Zero current on the ammeter and a red PFWL.
12,975,The purpose of an inverter is to convert.,C,AC to DC.,AC to a higher frequency AC.,DC to AC.
12,976,With a vibrating-contact type voltage regulator the adjustment of generator voltage is carried out by.,B,alteration of the field resistance.,alteration of contact spring tension.,adjustment of voltage coil resistance.
12,977,Battery SG is measured using a.,C,hypsometer.,hygrometer.,hydrometer.
12,978,A battery for use on aircraft must have a capacity of.,C,50%.,90%.,80%.
12,979,"When connecting aircraft batteries, the last lead to connect is the.",C,positive.,positive earth.,negative.
12,980,The frequency of an AC generator is dependant on the.,A,number of pairs of poles and the speed of the rotor.,number of conductors and the field strength.,field strength and the speed of the generator.
12,981,"To adjust the voltage output of an AC generator, whilst maintaining constant frequency, it is necessary to.",B,alter the driving speed.,alter the field current.,alter the reactance of the stator winding circuit.
12,982,In a paralleled AC generation system load sharing is for.,B,reactive load only.,real and reactive load.,real load only.
12,983,Single phase components in a 3 phase system may be connected between.,B,phases A and B only.,any phase and earth or between any two phases.,the phase and earth only.
12,984,A frequency wild supply would be suitable for.,C,instruments and navigation systems.,3-phase torque motors.,deicing loads.
12,985,"Three 12 V, 40Ah accumulators in series would give.",B,36 V 120Ah.,36 V 40Ah.,12 V 120Ah.
12,986,"Three 12 V, 40Ah accumulators in parallel would give.",C,36 V 120Ah.,12 V 40Ah.,12 V 120Ah.
12,987,An inverter can be an AC generator driven by.,C,an AC motor.,either an AC or DC motor.,a DC motor.
12,988,When mixing electrolyte for lead acid batteries.,B,add water to acid.,add acid to water.,the method of mixing is unimportant.
12,989,"The RPM of a 6 pole, 400 Hz alternator is.",A,8000.,4000.,6000.
12,990,The ratio between apparent power and true power is the.,A,power factor.,power rating.,efficiency.
12,991,Apparent power is measured in.,A,Volt Amps.,Kilovolts.,Watts.
12,992,"A Ni-Cad battery consists of 19, 1.2 volt cells.What will be the nominal battery output?.",C,24 V.,20 V.,22 V.
12,993,The preferred method of battery charging a Ni-Cad battery is constant.,B,speed.,current.,voltage.
12,994,"When operating two AC generators unparalleled, the phase of each.",B,must be in opposition to one another.,is unimportant.,must be synchronized.
12,995,When the GPU is connected to the aircraft.,A,it is not paralleled with the aircraft generator.,it is paralleled with the aircraft generator.,it supplies essential services.
12,996,A lead-acid battery with 12 cells connected in series (no-load voltage = 2.1 volts per cell) furnishes 10 amperes to a load of 2 ohms resistance. The internal resistance of the battery in this instance is.,C,2.52 ohms.,5.0 ohms.,0.52 ohms.
12,997,The rating of an aircraft alternator is 40 KVA at PF 0.8 lagging.,A,The maximum load permitted is 32KW.,The maximum load under all conditions is 40KVA.,The maximum load under all conditions is 40KW.
12,998,A P.M.G (Permanent Magnet Generator) is a small built in generator which.,A,provides initial excitation.,only rotates during starting.,only rotates after starting.
12,999,To parallel an alternator with another alternator the alternators must have the same.,C,"frequency, RPM and phase relationship.","frequency, RPM and speed.","frequency, voltage and phase relationship."
12,1000,Speed of an alternator may be controlled by.,C,varying the field current.,keeping engine rpm constant.,C S D U (constant speed drive unit).
12,1001,Frequency wild' alternators supply.,B,capacitive circuits.,resistive circuits.,inductive circuits.
12,1002,The real load of an alternator is directly related to.,B,output shaft rpm.,output shaft torque.,output voltage.
12,1003,"How is initial voltage build-up ensured in a brushless generating system, before full output is available from the voltage regulator?.",A,Permanent magnets are mounted between the exciter field poles.,A switch must be operated by the crew to provide excitation form the dc busbar to bring generator on ine.,Excitation form the DC busbars is automatically provided during the start sequence.
12,1004,Insulation resistance of electrical machines is.,B,normally lower when the machine is hot.,normally higher when the machine is hot.,not affected by change of temperature of machine.
12,1005,The purpose of a thermistor in a brushless AC generator is to.,B,compensate for temperature changes in the main AC stator windings.,keep the exciter field resistance nearly constant at varying temperatures.,keep the resistance of the rectifiers nearly constant at varying temperatures.
12,1006,The term 'random paralleling' means the incoming alternator's output voltage frequency and phase relationship is.,C,the same.,the outputs are constant.,not the same.
12,1007,One lamp is connected across corresponding phases of two alternators. They will besynchronised when.,B,the lamp is maximum brightness.,the lamp is extinguished.,the lamp is either at maximum brightness or is extinguished.
12,1008,Automatic synchronising means that the incoming alternator's voltage and frequency.,A,an be checked at the system's electrical panel by selecting the relevant alternator.,cannot be checked.,can be synchronised using the two lamps provided at the system's panel.
12,1009,The danger of random paralleling is the possibility of.,C,disconnection of the other alternators.,ground power disconnection.,crash engagement.
12,1010,What is monitored in a constant speed drive?.,A,Hi oil temperature and low oil press.,Low oil temperature and low oil press.,Low oil press and CSD speed.
12,1011,An external ground power supply can be used for.,B,only the ground handling busbar services.,all normal services required by flight and ground crew.,only the emergency busbar services.
