Module,QuestionNo,Question,Correct Answer,Option A,Option B,Option C
8,1092,A centre of gravity position close to its aft limit will cause the aircraft to.  ,B,pitch nose down and increase its longitudinal stability. ,pitch nose up and decrease its longitudinal stability. ,pitch nose up and increase its longitudinal stability.  
8,1093,A sharply swept wing will promote.   ,C,excessive lateral instability.     ,excessive longitudinal stability.          ,excessive lateral stability.  
8,1094,"Which control surfaces provide lateral control , also longitudinal control and stability?.",B,Ruddervators. ,Tailerons.         ,Flapperons.      
8,1095,"If, after a disturbance, an aeroplane initially returns to its equilibrium state.",B,it has neutral stability. ,it has static stability and may be dynamically stable. ,it is neutrally unstable. 
8,1096,Yaw dampers are designed to.                       ,A,prevent dutch roll.       ,assist the pilot to move the rudder.  ,reduce the effect of crabbing due to cross winds.      
8,1097,Tuck under occurs when.                    ,C,a shock stall occurs on the outboard portion of swept wing.,a shock stall warning occurs on the inboard position of a straight wing. ,the aircraft reaches Mcrit.       
8,1098,The lateral axis is.     ,C,a straight line through the CG at right angles to the longitudinal and lateral axis.  ,a straight line through the CG from nose to tail.   ,a straight line through the CG parallel to a line joining the wingtips.            
8,1099,The main factors which affect longitudinal stability are.  ,C,design of the fuselage and position of the CG.  ,design of the mainplane and position of the CG.       ,design of the tailplane and position of the CG.          
8,1100,A yawing motion provides what kind of Stability?.  ,A,Directional.     ,Lateral.            ,Longitudinal.  
8,1101,Where would you find the normal axis?.     ,A,Through C of G at right angles to longitudinal and lateral axis.    ,Vertically through CofP.        ,In line with the wing tips through C of G.  
8,1102,When a aircraft is in a slideslip and is yawing the.      ,B,the fin will correct the yawing motion.           ,the effective keel area will make the ac yaw further into the direction of the sideslip.,the dihedral will prevent the yaw motion.      
8,1103,As a consequence of the C of G being close to its aft limit.              ,C,the stick forces to manoeuvre longitudinally will be low due to low stability.  ,"the stick forces will be high in fore and aft pitch, due to the high longitudinal stability. ",the stick forces when pitching the nose down will be very high. 
8,1104,With the C of G on its forward limit.             ,C,the change in control loading is dependant on the position of the CofP. ,control loading decreases.       ,control loading increases.        
8,1105,A 'slug' is a unit of.  ,A,mass.   ,density.           ,volume.           
8,1106,An undercarriage leg in flight produces 3 lbs of drag at 100kts. If speed is increased to 200kts the drag would be.,A,12 lbs.,9 lbs.    ,6 lbs.    
8,1107,A stall warning device must be set to operate.   ,A,at a speed just above stalling speed. ,at a speed just below stalling speed.  ,at the stalling speed.   
8,1108,In cruise the weight of an aeroplane is decreasing as fuel is used. A stall would occur. ,A,at a lower speed.         ,at the same speed. ,at a higher speed.        
8,1109,The purpose of 'streamlining' is to reduce.                  ,A,profile drag. ,skin friction drag.        ,induced drag. 
8,1110,"As height increases, with angle of attack and speed constant.  ",C,lift will remain constant.         ,lift Increases.,lift decreases.  
8,1,On a swept wing aircraft if both wing tip sections lose lift simultaneously the aircraft will,B,roll,pitch nose up,pitch nose down
